,IP_port,complete_max,complete_min,complete_mean,complete_mad,complete_std,complete_var,complete_skew,complete_kurt,complete_pkt_num,complete_10per,complete_20per,complete_30per,complete_40per,complete_50per,complete_60per,complete_70per,complete_80per,complete_90per,out_max,out_min,out_mean,out_mad,out_std,out_var,out_skew,out_kurt,out_pkt_num,out_10per,out_20per,out_30per,out_40per,out_50per,out_60per,out_70per,out_80per,out_90per,in_max,in_min,in_mean,in_mad,in_std,in_var,in_skew,in_kurt,in_pkt_num,in_10per,in_20per,in_30per,in_40per,in_50per,in_60per,in_70per,in_80per,in_90per,protocol,flows_num,flow_length_mean,flow_pkt_num_mean,flow_duration_mean,ip1,ip2,ip3,ip4,graph_id
0,"('169.136.76.195', 5798)",1492,40,100.93503937007874,67.28613832227626,150.01573130065734,22504.719637671024,6.372772360543394,49.35531380195878,508,40.0,40.0,52.0,56.0,60,62.0,94.79999999999995,124.0,136.3,570,40,85.98161764705883,48.337045847750915,67.94926770668988,4617.102981875408,3.1255310447973152,14.630144640789666,272,40.0,40.0,40.0,52.0,60,66.0,121.0,129.0,135.0,1492,40,118.16949152542372,95.63056592933022,206.57015932812436,42671.23072484669,4.936361547921785,26.899346280647073,236,40.0,52.0,56.0,56.0,58.0,60.0,76.0,109.0,164.0,0.5,4,12818.75,127.0,144.63443768024445,169,136,76,195,1
1,"('169.136.76.180', 893)",322,46,135.1824817518248,69.11673504182431,71.71001847495211,5142.326749677974,-0.027241798718546623,-1.6083354286448244,137,54.0,58.0,58.0,58.0,188,193.0,196.0,196.0,199.0,322,54,66.65853658536585,18.912552052349778,45.124610666518535,2036.230487804878,5.111943759145229,27.512759337031124,41,54.0,54.0,54.0,54.0,58,58.0,58.0,58.0,74.0,255,46,164.44791666666666,50.27495659722217,60.102521147166634,3612.313048245612,-1.080310505089569,-0.47521600462341773,96,58.0,58.0,188.0,192.0,194.0,196.0,196.0,197.0,200.0,0.0,1,18520.0,137.0,54.30428218841553,169,136,76,180,1
2,"('169.136.78.159', 2443)",322,50,61.21875,9.0107421875,33.20443417405117,1102.5344488188975,7.7477363423973316,59.74529108112497,128,54.0,54.0,54.0,58.0,58,58.0,58.0,58.0,58.0,322,54,62.91954022988506,13.022592152199794,40.21951926638,1617.6097300187118,6.35745076116051,39.830694037076924,87,54.0,54.0,54.0,54.0,58,58.0,58.0,58.0,58.0,58,50,57.609756097560975,0.7424152290303394,1.7446783196407274,3.043902439024392,-4.350225198709699,17.790927021696245,41,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,0.0,2,3918.0,64.0,63.91712260246277,169,136,78,159,1
3,"('169.136.78.95', 3443)",322,40,64.72115384615384,15.265162721893468,39.3696587946501,1549.9700336071699,5.798631228488622,35.19519703404333,104,54.0,54.0,54.0,58.0,58,58.0,58.0,58.0,60.0,322,40,66.46478873239437,18.627653243404126,46.32272844971631,2145.7951710261564,5.110923041371047,26.167184485327702,71,54.0,54.0,54.0,54.0,58,58.0,58.0,58.0,74.0,128,46,60.96969696969697,7.6400367309458215,16.546307836804647,273.78030303030295,3.6676281062177893,13.002373121649017,33,53.2,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,0.3333333333333333,3,2243.6666666666665,34.666666666666664,34.12816405296326,169,136,78,95,1
4,"('169.136.79.36', 443)",1480,52,302.11224489795916,287.7294877134526,384.25428872716276,147651.35840521776,1.8867996942341914,3.076801359049336,98,52.0,52.0,52.0,60.0,64,218.59999999999977,261.0,569.0,796.0,812,52,270.1509433962264,268.76539693841215,296.5094625696179,87917.86139332362,0.8547819932863845,-1.0722154177243688,53,52.0,52.0,52.0,60.0,64,103.0,569.0,569.0,796.0,1480,52,339.75555555555553,317.23061728395055,467.89048619383914,218921.50707070716,1.9520254133443034,2.3715594550084123,45,52.0,52.0,60.0,64.0,208.0,261.0,261.0,361.0000000000002,1480.0,1.0,5,5921.4,19.6,53.63010959625244,169,136,79,36,1
5,"('52.163.231.110', 443)",1419,40,104.47222222222223,74.19907407407416,188.98736616409056,35716.22456964004,5.724166146698278,35.946559831065834,72,40.0,40.0,52.0,52.0,60,60.0,86.0,97.0,97.0,1419,40,98.51020408163265,64.63140358184096,198.13401635098944,39257.08843537415,6.4610025981504355,43.44192725846533,49,40.0,40.0,44.79999999999998,60.0,60,60.0,97.0,97.0,97.0,813,40,117.17391304347827,92.82419659735352,171.36607603551607,29366.332015810276,3.584584306322489,13.423537516822067,23,52.0,52.0,52.0,52.0,52.0,86.0,86.0,86.0,162.00000000000006,1.0,10,752.2,7.2,30.83247630596161,52,163,231,110,1
6,"('169.136.78.93', 893)",175,46,59.779411764705884,7.584775086505185,18.586502555907472,345.45807726075503,4.931824815242695,25.745826771976297,68,54.0,54.0,54.0,54.0,56,58.0,58.0,58.0,58.0,175,54,58.027027027027025,7.186267348429512,20.050611637230098,402.027027027027,5.837482785950626,34.763845480951765,37,54.0,54.0,54.0,54.0,54,54.0,54.0,54.0,55.599999999999994,128,46,61.87096774193548,8.016649323621229,16.75657470066376,280.7827956989247,3.635051251692558,12.486208800417318,31,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,0.0,1,4065.0,68.0,103.95188689231873,169,136,78,93,1
7,"('169.136.76.182', 893)",58,54,56.0,2.0,2.026846838838127,4.108108108108107,0.0,-2.1142857142857143,38,54.0,54.0,54.0,54.0,56,58.0,58.0,58.0,58.0,54,54,54.0,0.0,0.0,0.0,0.0,0.0,19,54.0,54.0,54.0,54.0,54,54.0,54.0,54.0,54.0,58,58,58.0,0.0,0.0,0.0,0.0,0.0,19,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,0.0,1,2128.0,38.0,53.434983015060425,169,136,76,182,1
8,"('169.136.78.159', 3443)",187,40,66.5,31.0,42.1657131852534,1777.9473684210527,1.841280594615698,2.569548115825844,20,40.0,40.0,40.0,40.0,52,55.599999999999994,58.6,72.60000000000007,127.40000000000002,187,40,63.916666666666664,30.861111111111104,45.86235995460832,2103.356060606061,2.269785141205235,4.752228755708497,12,40.0,40.0,40.0,40.0,40,48.39999999999999,58.199999999999996,60.0,119.40000000000003,140,40,70.375,30.5625,38.62618467901202,1491.982142857143,1.3584532854638331,0.2053403846754458,8,40.0,44.8,52.0,52.0,55.0,58.0,58.0,97.00000000000003,128.1,0.5,2,665.0,10.0,2.1880784034729004,169,136,78,159,1
9,"('169.136.79.133', 443)",1480,40,362.10526315789474,350.4598337950138,465.0218507096488,216245.32163742688,1.6402338907925436,1.8855762986593585,19,40.0,40.0,40.0,47.2,166,249.0,372.59999999999997,647.8000000000001,935.9999999999995,800,40,237.0,260.0,314.2931752361161,98780.2,1.2720389554340596,-0.21113319407380748,11,40.0,40.0,40.0,40.0,40,60.0,166.0,557.0,784.0,1480,40,534.125,472.9375,597.102871610675,356531.83928571426,1.2498534888599695,-0.22438869890529833,8,42.8,126.00000000000003,249.0,249.0,289.5,344.20000000000005,393.9,1048.4000000000005,1480.0,1.0,1,6880.0,19.0,1.0808889865875244,169,136,79,133,1
10,"('13.229.172.249', 5229)",192,52,110.53846153846153,45.514792899408285,54.49100137425656,2969.2692307692305,0.6876443571515415,-1.2639992443448662,13,64.0,64.0,64.0,78.4,103,103.0,126.59999999999991,180.00000000000006,192.0,192,52,125.0,59.5,64.86909896090742,4208.000000000001,0.021252007655522685,-2.540943971597516,8,60.4,64.0,65.8,78.4,122,168.0,189.0,192.0,192.0,103,64,87.4,18.72,21.361179742701477,456.29999999999995,-0.6085806194501859,-3.333333333333332,5,64.0,64.0,71.8,87.4,103.0,103.0,103.0,103.0,103.0,1.0,1,1437.0,13.0,4.747862100601196,13,229,172,249,1
11,"('169.136.78.95', 893)",58,54,55.714285714285715,1.959183673469388,2.1380899352993947,4.571428571428569,0.3741657386773922,-2.8000000000000016,7,54.0,54.0,54.0,54.0,54,56.400000000000006,58.0,58.0,58.0,54,54,54.0,0.0,0.0,0.0,0.0,0.0,4,54.0,54.0,54.0,54.0,54,54.0,54.0,54.0,54.0,58,58,58.0,0.0,0.0,0.0,0.0,0.0,3,58.00000000000001,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,0.0,2,195.0,3.5,3.7370705604553223,169,136,78,95,1
12,"('169.136.78.95', 1443)",58,54,56.0,2.0,2.309401076758503,5.333333333333333,0.0,-6.0,4,54.0,54.0,54.0,54.8,56,57.2,58.0,58.0,58.0,54,54,54.0,0.0,0.0,0.0,0.0,0.0,2,54.0,54.0,54.0,54.0,54,54.0,54.0,54.0,54.0,58,58,58.0,0.0,0.0,0.0,0.0,0.0,2,58.0,58.00000000000001,57.99999999999999,58.0,58.0,58.0,58.0,58.0,58.0,0.0,2,112.0,2.0,0.21956241130828857,169,136,78,95,1
13,"('74.125.23.188', 5228)",78,52,65.0,13.0,15.01110699893027,225.33333333333334,0.0,-6.0,4,52.0,52.0,52.0,57.20000000000001,65,72.8,78.0,78.0,78.0,78,52,65.0,13.0,18.384776310850235,338.0,0.0,0.0,2,54.60000000000001,57.2,59.8,62.400000000000006,65,67.6,70.19999999999999,72.80000000000001,75.4,78,52,65.0,13.0,18.384776310850235,338.0,0.0,0.0,2,54.60000000000001,57.2,59.8,62.400000000000006,65.0,67.6,70.19999999999999,72.80000000000001,75.4,1.0,1,260.0,4.0,0.11705493927001953,74,125,23,188,1
14,"('169.136.78.95', 2443)",58,54,55.333333333333336,1.7777777777777786,2.309401076758502,5.333333333333329,1.7320508075688683,0.0,3,54.0,54.0,54.0,54.0,54,54.8,55.6,56.4,57.2,54,54,54.0,0.0,0.0,0.0,0.0,0.0,2,54.0,54.0,54.0,54.0,54,54.0,54.0,54.0,54.0,58,58,58.0,0.0,0.0,0.0,0.0,0.0,1,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,0.0,2,83.0,1.5,0.13101506233215332,169,136,78,95,1
