,source,target,weight,graph_id
0,"('3.209.241.120', 443)","('118.215.8.71', 443)",1.0,1
1,"('3.209.241.120', 443)","('3.221.101.201', 443)",1.0,1
2,"('118.215.8.71', 443)","('3.221.101.201', 443)",0.0,1
3,"('104.17.239.85', 443)","('54.255.145.149', 443)",1.0,2
4,"('104.17.239.85', 443)","('69.171.250.15', 443)",0.75,2
5,"('104.17.239.85', 443)","('3.211.229.86', 443)",0.5,2
6,"('104.17.239.85', 443)","('74.125.203.188', 5228)",0.5,2
7,"('104.17.239.85', 443)","('34.224.36.201', 443)",0.5,2
8,"('104.17.239.85', 443)","('172.217.24.202', 443)",0.5,2
9,"('69.171.250.15', 443)","('74.125.203.188', 5228)",0.25,2
10,"('54.255.145.149', 443)","('14.225.10.5', 80)",0.25,2
11,"('104.17.239.85', 443)","('222.255.27.184', 80)",0.25,2
12,"('3.211.229.86', 443)","('34.224.36.201', 443)",0.25,2
13,"('3.211.229.86', 443)","('172.217.24.202', 443)",0.25,2
14,"('14.225.10.5', 80)","('74.125.203.188', 5228)",0.25,2
15,"('222.255.27.184', 80)","('74.125.203.188', 5228)",0.25,2
16,"('222.255.27.184', 80)","('14.225.10.5', 80)",0.25,2
17,"('222.255.27.184', 80)","('54.255.145.149', 443)",0.25,2
18,"('54.255.145.149', 443)","('74.125.203.188', 5228)",0.25,2
19,"('34.224.36.201', 443)","('172.217.24.202', 443)",0.25,2
20,"('104.17.239.85', 443)","('142.250.204.132', 443)",0.25,2
21,"('104.17.239.85', 443)","('14.225.10.5', 80)",0.25,2
22,"('104.17.239.85', 443)","('142.250.199.77', 443)",0.25,2
23,"('104.17.239.85', 443)","('172.217.26.131', 443)",0.25,2
24,"('3.211.229.86', 443)","('172.217.26.131', 443)",0.0,2
25,"('54.255.145.149', 443)","('172.217.24.202', 443)",0.0,2
26,"('54.255.145.149', 443)","('142.250.199.77', 443)",0.0,2
27,"('54.255.145.149', 443)","('172.217.26.131', 443)",0.0,2
28,"('3.211.229.86', 443)","('14.225.10.5', 80)",0.0,2
29,"('3.211.229.86', 443)","('74.125.203.188', 5228)",0.0,2
30,"('3.211.229.86', 443)","('142.250.199.77', 443)",0.0,2
31,"('172.217.24.202', 443)","('172.217.26.131', 443)",0.0,2
32,"('74.125.203.188', 5228)","('172.217.26.131', 443)",0.0,2
33,"('14.225.10.5', 80)","('34.224.36.201', 443)",0.0,2
34,"('14.225.10.5', 80)","('172.217.24.202', 443)",0.0,2
35,"('172.217.24.202', 443)","('142.250.199.77', 443)",0.0,2
36,"('34.224.36.201', 443)","('172.217.26.131', 443)",0.0,2
37,"('14.225.10.5', 80)","('142.250.199.77', 443)",0.0,2
38,"('34.224.36.201', 443)","('142.250.199.77', 443)",0.0,2
39,"('14.225.10.5', 80)","('172.217.26.131', 443)",0.0,2
40,"('54.255.145.149', 443)","('34.224.36.201', 443)",0.0,2
41,"('74.125.203.188', 5228)","('172.217.24.202', 443)",0.0,2
42,"('74.125.203.188', 5228)","('142.250.199.77', 443)",0.0,2
43,"('74.125.203.188', 5228)","('34.224.36.201', 443)",0.0,2
44,"('142.250.204.132', 443)","('74.125.203.188', 5228)",0.0,2
45,"('54.255.145.149', 443)","('3.211.229.86', 443)",0.0,2
46,"('142.250.204.132', 443)","('172.217.26.131', 443)",0.0,2
47,"('69.171.250.15', 443)","('222.255.27.184', 80)",0.0,2
48,"('69.171.250.15', 443)","('142.250.204.132', 443)",0.0,2
49,"('69.171.250.15', 443)","('54.255.145.149', 443)",0.0,2
50,"('69.171.250.15', 443)","('3.211.229.86', 443)",0.0,2
51,"('69.171.250.15', 443)","('14.225.10.5', 80)",0.0,2
