,source,target,weight,graph_id
0,"('172.217.161.162', 443)","('54.192.19.16', 443)",1.0,1
1,"('172.217.161.162', 443)","('216.58.200.66', 443)",1.0,1
2,"('13.225.148.57', 443)","('142.250.66.98', 443)",1.0,1
3,"('54.192.19.16', 443)","('216.58.200.66', 443)",1.0,1
4,"('172.217.161.162', 443)","('13.225.148.57', 443)",0.0,1
5,"('172.217.161.162', 443)","('142.250.66.98', 443)",0.0,1
6,"('13.225.148.57', 443)","('54.192.19.16', 443)",0.0,1
7,"('13.225.148.57', 443)","('216.58.200.66', 443)",0.0,1
8,"('54.192.19.16', 443)","('142.250.66.98', 443)",0.0,1
9,"('216.58.200.66', 443)","('142.250.66.98', 443)",0.0,1
10,"('123.30.168.3', 443)","('99.84.203.94', 443)",1.0,2
11,"('172.217.175.35', 443)","('99.84.203.94', 443)",0.8,2
12,"('123.30.168.3', 443)","('172.217.175.35', 443)",0.8,2
13,"('123.30.168.3', 443)","('216.58.200.10', 443)",0.8,2
14,"('123.30.168.3', 443)","('13.35.90.54', 443)",0.6,2
15,"('172.217.175.35', 443)","('13.35.90.54', 443)",0.6,2
16,"('99.84.203.94', 443)","('142.250.204.66', 443)",0.6,2
17,"('99.84.203.94', 443)","('13.35.90.54', 443)",0.6,2
18,"('172.217.175.35', 443)","('142.250.204.66', 443)",0.6,2
19,"('123.30.168.3', 443)","('34.87.51.175', 443)",0.6,2
20,"('123.30.168.3', 443)","('142.250.204.66', 443)",0.6,2
21,"('123.30.168.3', 443)","('172.217.24.66', 443)",0.6,2
22,"('99.84.203.94', 443)","('34.87.51.175', 443)",0.6,2
23,"('172.217.163.234', 443)","('172.217.31.131', 443)",0.4,2
24,"('113.171.216.205', 443)","('172.217.175.35', 443)",0.4,2
25,"('172.217.24.66', 443)","('172.217.31.131', 443)",0.4,2
26,"('113.171.216.205', 443)","('99.84.203.94', 443)",0.4,2
27,"('123.30.168.3', 443)","('113.171.216.205', 443)",0.4,2
28,"('172.217.24.66', 443)","('172.217.24.42', 443)",0.4,2
29,"('172.217.24.66', 443)","('172.217.163.234', 443)",0.4,2
30,"('172.217.24.66', 443)","('99.84.203.94', 443)",0.4,2
31,"('123.30.168.3', 443)","('113.171.216.206', 443)",0.4,2
32,"('113.171.216.205', 443)","('13.35.90.54', 443)",0.4,2
33,"('172.217.175.35', 443)","('172.217.31.131', 443)",0.4,2
34,"('172.217.175.35', 443)","('172.217.24.42', 443)",0.4,2
35,"('99.84.203.94', 443)","('142.250.66.98', 443)",0.4,2
36,"('172.217.175.35', 443)","('172.217.163.234', 443)",0.4,2
37,"('172.217.163.234', 443)","('172.217.24.42', 443)",0.4,2
38,"('142.250.204.138', 443)","('216.58.200.10', 443)",0.4,2
39,"('172.217.175.35', 443)","('142.250.66.98', 443)",0.4,2
40,"('172.217.175.35', 443)","('34.87.51.175', 443)",0.4,2
41,"('172.217.175.35', 443)","('172.217.24.66', 443)",0.4,2
42,"('172.217.24.42', 443)","('172.217.31.131', 443)",0.4,2
43,"('99.84.203.94', 443)","('172.217.163.234', 443)",0.4,2
44,"('113.171.216.206', 443)","('172.217.175.35', 443)",0.4,2
45,"('123.30.168.3', 443)","('142.250.66.98', 443)",0.4,2
46,"('34.87.51.175', 443)","('13.35.90.54', 443)",0.4,2
47,"('142.250.204.66', 443)","('13.35.90.54', 443)",0.4,2
48,"('99.84.203.94', 443)","('172.217.24.42', 443)",0.4,2
49,"('216.58.200.10', 443)","('216.58.199.106', 443)",0.4,2
50,"('123.30.168.3', 443)","('172.217.24.42', 443)",0.4,2
51,"('123.30.168.3', 443)","('172.217.163.234', 443)",0.4,2
52,"('113.171.216.206', 443)","('99.84.203.94', 443)",0.4,2
53,"('113.171.216.206', 443)","('142.250.204.66', 443)",0.4,2
54,"('123.30.168.3', 443)","('216.58.199.106', 443)",0.4,2
55,"('142.250.204.66', 443)","('142.250.66.98', 443)",0.4,2
56,"('142.250.204.66', 443)","('34.87.51.175', 443)",0.4,2
57,"('99.84.203.94', 443)","('172.217.31.131', 443)",0.4,2
58,"('123.30.168.3', 443)","('172.217.31.131', 443)",0.4,2
59,"('142.250.204.66', 443)","('172.217.31.131', 443)",0.2,2
60,"('34.87.51.175', 443)","('142.250.66.98', 443)",0.2,2
61,"('216.58.200.10', 443)","('172.217.31.234', 443)",0.2,2
62,"('216.58.200.10', 443)","('172.217.161.170', 443)",0.2,2
63,"('142.250.66.98', 443)","('172.217.163.234', 443)",0.2,2
64,"('142.250.204.138', 443)","('172.217.31.234', 443)",0.2,2
65,"('172.217.175.35', 443)","('172.217.169.35', 443)",0.2,2
66,"('142.250.204.66', 443)","('172.217.24.42', 443)",0.2,2
67,"('172.217.24.66', 443)","('142.250.204.66', 443)",0.2,2
68,"('172.217.24.66', 443)","('216.58.200.10', 443)",0.2,2
69,"('172.217.24.66', 443)","('142.250.66.98', 443)",0.2,2
70,"('172.217.24.66', 443)","('172.217.169.35', 443)",0.2,2
71,"('142.250.204.66', 443)","('172.217.163.234', 443)",0.2,2
72,"('172.217.24.66', 443)","('13.35.90.54', 443)",0.2,2
73,"('172.217.161.170', 443)","('216.58.199.106', 443)",0.2,2
74,"('99.84.203.94', 443)","('172.217.169.35', 443)",0.2,2
75,"('142.250.204.138', 443)","('216.58.197.106', 443)",0.2,2
76,"('142.250.66.98', 443)","('172.217.24.42', 443)",0.2,2
77,"('216.58.200.10', 443)","('216.58.197.106', 443)",0.2,2
78,"('113.171.216.206', 443)","('172.217.31.131', 443)",0.2,2
79,"('113.171.216.205', 443)","('172.217.24.66', 443)",0.2,2
80,"('113.171.216.206', 443)","('34.87.51.175', 443)",0.2,2
81,"('113.171.216.205', 443)","('142.250.204.66', 443)",0.2,2
82,"('172.217.24.42', 443)","('13.35.90.54', 443)",0.2,2
83,"('113.171.216.205', 443)","('34.87.51.175', 443)",0.2,2
84,"('172.217.169.35', 443)","('172.217.31.131', 443)",0.2,2
85,"('172.217.24.42', 443)","('172.217.169.35', 443)",0.2,2
86,"('113.171.216.205', 443)","('142.250.66.98', 443)",0.2,2
87,"('172.217.31.234', 443)","('216.58.197.106', 443)",0.2,2
88,"('113.171.216.206', 443)","('142.250.66.98', 443)",0.2,2
89,"('113.171.216.206', 443)","('13.35.90.54', 443)",0.2,2
90,"('113.171.216.205', 443)","('172.217.163.234', 443)",0.2,2
91,"('113.171.216.205', 443)","('172.217.24.42', 443)",0.2,2
92,"('113.171.216.205', 443)","('172.217.169.35', 443)",0.2,2
93,"('13.35.90.54', 443)","('172.217.31.131', 443)",0.2,2
94,"('113.171.216.205', 443)","('172.217.31.131', 443)",0.2,2
95,"('123.30.168.3', 443)","('172.217.169.35', 443)",0.2,2
96,"('172.217.163.234', 443)","('13.35.90.54', 443)",0.2,2
97,"('172.217.169.35', 443)","('13.35.90.54', 443)",0.2,2
98,"('172.217.163.234', 443)","('172.217.169.35', 443)",0.2,2
99,"('142.250.66.98', 443)","('172.217.31.131', 443)",0.2,2
100,"('113.171.216.206', 443)","('172.217.24.42', 443)",0.2,2
101,"('142.250.204.138', 443)","('172.217.161.170', 443)",0.2,2
102,"('123.30.168.3', 443)","('172.217.161.170', 443)",0.2,2
103,"('142.250.204.138', 443)","('216.58.199.106', 443)",0.2,2
104,"('123.30.168.3', 443)","('142.250.204.138', 443)",0.2,2
105,"('142.250.66.98', 443)","('13.35.90.54', 443)",0.2,2
106,"('113.171.216.206', 443)","('172.217.163.234', 443)",0.2,2
107,"('113.171.216.206', 443)","('172.217.24.66', 443)",0.2,2
108,"('172.217.161.170', 443)","('142.250.66.98', 443)",0.0,2
109,"('172.217.169.35', 443)","('216.58.197.106', 443)",0.0,2
110,"('172.217.31.234', 443)","('172.217.31.131', 443)",0.0,2
111,"('172.217.31.234', 443)","('13.35.90.54', 443)",0.0,2
112,"('34.87.51.175', 443)","('172.217.31.131', 443)",0.0,2
113,"('34.87.51.175', 443)","('216.58.197.106', 443)",0.0,2
114,"('13.35.90.54', 443)","('216.58.197.106', 443)",0.0,2
115,"('34.87.51.175', 443)","('172.217.31.234', 443)",0.0,2
116,"('34.87.51.175', 443)","('172.217.169.35', 443)",0.0,2
117,"('34.87.51.175', 443)","('172.217.24.42', 443)",0.0,2
118,"('34.87.51.175', 443)","('172.217.163.234', 443)",0.0,2
119,"('34.87.51.175', 443)","('216.58.199.106', 443)",0.0,2
120,"('172.217.161.170', 443)","('172.217.163.234', 443)",0.0,2
121,"('34.87.51.175', 443)","('172.217.161.170', 443)",0.0,2
122,"('172.217.161.170', 443)","('172.217.24.42', 443)",0.0,2
123,"('172.217.161.170', 443)","('172.217.169.35', 443)",0.0,2
124,"('142.250.66.98', 443)","('172.217.31.234', 443)",0.0,2
125,"('142.250.66.98', 443)","('216.58.197.106', 443)",0.0,2
126,"('216.58.199.106', 443)","('172.217.31.131', 443)",0.0,2
127,"('216.58.199.106', 443)","('216.58.197.106', 443)",0.0,2
128,"('216.58.199.106', 443)","('13.35.90.54', 443)",0.0,2
129,"('172.217.163.234', 443)","('172.217.31.234', 443)",0.0,2
130,"('216.58.199.106', 443)","('172.217.31.234', 443)",0.0,2
131,"('216.58.199.106', 443)","('172.217.169.35', 443)",0.0,2
132,"('172.217.163.234', 443)","('216.58.197.106', 443)",0.0,2
133,"('216.58.199.106', 443)","('172.217.24.42', 443)",0.0,2
134,"('216.58.199.106', 443)","('172.217.163.234', 443)",0.0,2
135,"('216.58.199.106', 443)","('142.250.66.98', 443)",0.0,2
136,"('172.217.24.42', 443)","('172.217.31.234', 443)",0.0,2
137,"('172.217.161.170', 443)","('172.217.31.131', 443)",0.0,2
138,"('172.217.24.42', 443)","('216.58.197.106', 443)",0.0,2
139,"('142.250.66.98', 443)","('172.217.169.35', 443)",0.0,2
140,"('172.217.161.170', 443)","('13.35.90.54', 443)",0.0,2
141,"('172.217.161.170', 443)","('172.217.31.234', 443)",0.0,2
142,"('172.217.169.35', 443)","('172.217.31.234', 443)",0.0,2
143,"('172.217.161.170', 443)","('216.58.197.106', 443)",0.0,2
144,"('172.217.24.66', 443)","('172.217.31.234', 443)",0.0,2
145,"('216.58.200.10', 443)","('172.217.31.131', 443)",0.0,2
146,"('113.171.216.205', 443)","('172.217.161.170', 443)",0.0,2
147,"('142.250.204.138', 443)","('172.217.24.42', 443)",0.0,2
148,"('142.250.204.138', 443)","('172.217.163.234', 443)",0.0,2
149,"('142.250.204.138', 443)","('142.250.66.98', 443)",0.0,2
150,"('142.250.204.138', 443)","('34.87.51.175', 443)",0.0,2
151,"('142.250.204.138', 443)","('142.250.204.66', 443)",0.0,2
152,"('142.250.204.138', 443)","('99.84.203.94', 443)",0.0,2
153,"('142.250.204.138', 443)","('172.217.24.66', 443)",0.0,2
154,"('142.250.204.138', 443)","('172.217.175.35', 443)",0.0,2
155,"('113.171.216.205', 443)","('216.58.197.106', 443)",0.0,2
156,"('113.171.216.205', 443)","('172.217.31.234', 443)",0.0,2
157,"('113.171.216.205', 443)","('216.58.199.106', 443)",0.0,2
158,"('113.171.216.205', 443)","('216.58.200.10', 443)",0.0,2
159,"('142.250.204.138', 443)","('13.35.90.54', 443)",0.0,2
160,"('113.171.216.205', 443)","('142.250.204.138', 443)",0.0,2
161,"('113.171.216.206', 443)","('216.58.197.106', 443)",0.0,2
162,"('113.171.216.206', 443)","('172.217.31.234', 443)",0.0,2
163,"('113.171.216.206', 443)","('172.217.169.35', 443)",0.0,2
164,"('113.171.216.206', 443)","('216.58.199.106', 443)",0.0,2
165,"('113.171.216.206', 443)","('172.217.161.170', 443)",0.0,2
166,"('113.171.216.206', 443)","('216.58.200.10', 443)",0.0,2
167,"('113.171.216.206', 443)","('142.250.204.138', 443)",0.0,2
168,"('113.171.216.206', 443)","('113.171.216.205', 443)",0.0,2
169,"('123.30.168.3', 443)","('216.58.197.106', 443)",0.0,2
170,"('123.30.168.3', 443)","('172.217.31.234', 443)",0.0,2
171,"('142.250.204.138', 443)","('172.217.169.35', 443)",0.0,2
172,"('142.250.204.138', 443)","('172.217.31.131', 443)",0.0,2
173,"('216.58.200.10', 443)","('13.35.90.54', 443)",0.0,2
174,"('99.84.203.94', 443)","('216.58.197.106', 443)",0.0,2
175,"('216.58.200.10', 443)","('172.217.169.35', 443)",0.0,2
176,"('216.58.200.10', 443)","('172.217.24.42', 443)",0.0,2
177,"('216.58.200.10', 443)","('172.217.163.234', 443)",0.0,2
178,"('216.58.200.10', 443)","('142.250.66.98', 443)",0.0,2
179,"('216.58.200.10', 443)","('34.87.51.175', 443)",0.0,2
180,"('142.250.204.66', 443)","('216.58.197.106', 443)",0.0,2
181,"('142.250.204.66', 443)","('172.217.31.234', 443)",0.0,2
182,"('142.250.204.66', 443)","('172.217.169.35', 443)",0.0,2
183,"('142.250.204.66', 443)","('216.58.199.106', 443)",0.0,2
184,"('142.250.204.66', 443)","('172.217.161.170', 443)",0.0,2
185,"('142.250.204.66', 443)","('216.58.200.10', 443)",0.0,2
186,"('99.84.203.94', 443)","('172.217.31.234', 443)",0.0,2
187,"('172.217.175.35', 443)","('216.58.200.10', 443)",0.0,2
188,"('99.84.203.94', 443)","('216.58.199.106', 443)",0.0,2
189,"('99.84.203.94', 443)","('172.217.161.170', 443)",0.0,2
190,"('99.84.203.94', 443)","('216.58.200.10', 443)",0.0,2
191,"('172.217.24.66', 443)","('216.58.197.106', 443)",0.0,2
192,"('172.217.24.66', 443)","('216.58.199.106', 443)",0.0,2
