,source,target,weight,graph_id
0,"('103.151.240.10', 443)","('103.90.220.90', 443)",1.0,1
1,"('172.253.118.157', 443)","('123.30.134.21', 80)",1.0,1
2,"('125.212.209.85', 80)","('139.99.60.74', 443)",1.0,1
3,"('125.212.209.85', 80)","('123.30.134.21', 80)",1.0,1
4,"('125.212.209.85', 80)","('172.253.118.157', 443)",1.0,1
5,"('125.212.209.85', 80)","('123.30.134.3', 443)",1.0,1
6,"('74.125.200.155', 443)","('125.212.209.85', 80)",1.0,1
7,"('123.30.134.3', 443)","('172.253.118.157', 443)",1.0,1
8,"('123.30.134.3', 443)","('123.30.134.21', 80)",1.0,1
9,"('74.125.200.155', 443)","('123.30.134.3', 443)",1.0,1
10,"('74.125.200.155', 443)","('123.30.134.21', 80)",1.0,1
11,"('74.125.200.155', 443)","('172.253.118.157', 443)",1.0,1
12,"('103.151.240.10', 443)","('123.30.134.21', 80)",1.0,1
13,"('103.151.240.10', 443)","('172.253.118.157', 443)",1.0,1
14,"('103.151.240.10', 443)","('123.30.134.3', 443)",1.0,1
15,"('103.151.240.10', 443)","('74.125.200.155', 443)",1.0,1
16,"('103.151.240.10', 443)","('125.212.209.85', 80)",1.0,1
17,"('74.125.130.95', 443)","('123.30.134.3', 443)",0.5,1
18,"('125.212.209.85', 80)","('172.217.194.156', 443)",0.5,1
19,"('125.212.209.85', 80)","('31.13.68.35', 443)",0.5,1
20,"('172.253.118.156', 443)","('139.99.60.74', 443)",0.5,1
21,"('172.253.118.156', 443)","('31.13.68.35', 443)",0.5,1
22,"('125.212.209.85', 80)","('123.30.134.134', 443)",0.5,1
23,"('125.212.209.85', 80)","('74.125.24.155', 443)",0.5,1
24,"('74.125.130.95', 443)","('31.13.68.35', 443)",0.5,1
25,"('74.125.130.95', 443)","('125.212.209.85', 80)",0.5,1
26,"('74.125.130.95', 443)","('172.253.118.157', 443)",0.5,1
27,"('74.125.130.95', 443)","('139.99.60.74', 443)",0.5,1
28,"('74.125.130.95', 443)","('123.30.134.21', 80)",0.5,1
29,"('74.125.130.95', 443)","('172.217.194.156', 443)",0.5,1
30,"('74.125.130.95', 443)","('74.125.24.155', 443)",0.5,1
31,"('172.217.194.156', 443)","('74.125.24.155', 443)",0.5,1
32,"('125.212.209.85', 80)","('103.90.220.76', 443)",0.5,1
33,"('172.217.194.156', 443)","('31.13.68.35', 443)",0.5,1
34,"('172.217.194.156', 443)","('123.30.134.3', 443)",0.5,1
35,"('123.30.134.134', 443)","('103.90.220.76', 443)",0.5,1
36,"('139.99.60.74', 443)","('31.13.68.35', 443)",0.5,1
37,"('123.30.134.21', 80)","('103.90.220.76', 443)",0.5,1
38,"('123.30.134.21', 80)","('31.13.68.35', 443)",0.5,1
39,"('123.30.134.21', 80)","('139.99.60.74', 443)",0.5,1
40,"('172.253.118.157', 443)","('103.90.220.76', 443)",0.5,1
41,"('172.253.118.157', 443)","('31.13.68.35', 443)",0.5,1
42,"('172.253.118.157', 443)","('139.99.60.74', 443)",0.5,1
43,"('123.30.134.3', 443)","('103.90.220.76', 443)",0.5,1
44,"('123.30.134.3', 443)","('31.13.68.35', 443)",0.5,1
45,"('123.30.134.3', 443)","('139.99.60.74', 443)",0.5,1
46,"('123.30.134.134', 443)","('123.30.134.21', 80)",0.5,1
47,"('172.217.194.156', 443)","('172.253.118.157', 443)",0.5,1
48,"('123.30.134.134', 443)","('172.253.118.157', 443)",0.5,1
49,"('123.30.134.134', 443)","('123.30.134.3', 443)",0.5,1
50,"('74.125.24.155', 443)","('31.13.68.35', 443)",0.5,1
51,"('74.125.24.155', 443)","('139.99.60.74', 443)",0.5,1
52,"('74.125.24.155', 443)","('123.30.134.21', 80)",0.5,1
53,"('74.125.24.155', 443)","('172.253.118.157', 443)",0.5,1
54,"('74.125.24.155', 443)","('123.30.134.3', 443)",0.5,1
55,"('103.151.240.10', 443)","('74.125.24.132', 443)",0.5,1
56,"('172.217.194.156', 443)","('139.99.60.74', 443)",0.5,1
57,"('172.217.194.156', 443)","('123.30.134.21', 80)",0.5,1
58,"('172.253.118.156', 443)","('123.30.134.21', 80)",0.5,1
59,"('172.253.118.156', 443)","('172.253.118.157', 443)",0.5,1
60,"('172.253.118.156', 443)","('123.30.134.3', 443)",0.5,1
61,"('74.125.24.132', 443)","('123.30.134.3', 443)",0.5,1
62,"('74.125.24.132', 443)","('172.217.194.156', 443)",0.5,1
63,"('74.125.24.132', 443)","('125.212.209.85', 80)",0.5,1
64,"('74.125.24.132', 443)","('74.125.130.95', 443)",0.5,1
65,"('74.125.24.132', 443)","('172.253.118.156', 443)",0.5,1
66,"('103.90.220.90', 443)","('103.90.220.76', 443)",0.5,1
67,"('103.90.220.90', 443)","('123.30.134.21', 80)",0.5,1
68,"('103.90.220.90', 443)","('172.253.118.157', 443)",0.5,1
69,"('103.90.220.90', 443)","('123.30.134.3', 443)",0.5,1
70,"('103.90.220.90', 443)","('123.30.134.134', 443)",0.5,1
71,"('103.90.220.90', 443)","('125.212.209.85', 80)",0.5,1
72,"('103.90.220.90', 443)","('74.125.200.155', 443)",0.5,1
73,"('103.151.240.10', 443)","('103.90.220.76', 443)",0.5,1
74,"('103.151.240.10', 443)","('31.13.68.35', 443)",0.5,1
75,"('103.151.240.10', 443)","('139.99.60.74', 443)",0.5,1
76,"('103.151.240.10', 443)","('123.30.134.134', 443)",0.5,1
77,"('103.151.240.10', 443)","('74.125.24.155', 443)",0.5,1
78,"('103.151.240.10', 443)","('172.217.194.156', 443)",0.5,1
79,"('103.151.240.10', 443)","('74.125.130.95', 443)",0.5,1
80,"('103.151.240.10', 443)","('172.253.118.156', 443)",0.5,1
81,"('74.125.24.132', 443)","('74.125.24.155', 443)",0.5,1
82,"('74.125.24.132', 443)","('74.125.200.155', 443)",0.5,1
83,"('172.253.118.156', 443)","('74.125.130.95', 443)",0.5,1
84,"('74.125.200.155', 443)","('172.253.118.156', 443)",0.5,1
85,"('74.125.200.155', 443)","('139.99.60.74', 443)",0.5,1
86,"('74.125.24.132', 443)","('172.253.118.157', 443)",0.5,1
87,"('74.125.200.155', 443)","('74.125.24.155', 443)",0.5,1
88,"('74.125.200.155', 443)","('172.217.194.156', 443)",0.5,1
89,"('74.125.200.155', 443)","('31.13.68.35', 443)",0.5,1
90,"('74.125.200.155', 443)","('74.125.130.95', 443)",0.5,1
91,"('74.125.200.155', 443)","('103.90.220.76', 443)",0.5,1
92,"('74.125.200.155', 443)","('123.30.134.134', 443)",0.5,1
93,"('172.253.118.156', 443)","('125.212.209.85', 80)",0.5,1
94,"('172.253.118.156', 443)","('172.217.194.156', 443)",0.5,1
95,"('172.253.118.156', 443)","('74.125.24.155', 443)",0.5,1
96,"('74.125.24.132', 443)","('31.13.68.35', 443)",0.5,1
97,"('74.125.24.132', 443)","('139.99.60.74', 443)",0.5,1
98,"('74.125.24.132', 443)","('123.30.134.21', 80)",0.5,1
99,"('103.90.220.90', 443)","('74.125.130.95', 443)",0.0,1
100,"('172.253.118.156', 443)","('103.90.220.76', 443)",0.0,1
101,"('74.125.130.95', 443)","('123.30.134.134', 443)",0.0,1
102,"('103.90.220.90', 443)","('74.125.24.132', 443)",0.0,1
103,"('139.99.60.74', 443)","('103.90.220.76', 443)",0.0,1
104,"('103.90.220.90', 443)","('172.253.118.156', 443)",0.0,1
105,"('74.125.24.132', 443)","('123.30.134.134', 443)",0.0,1
106,"('103.90.220.90', 443)","('74.125.24.155', 443)",0.0,1
107,"('103.90.220.90', 443)","('172.217.194.156', 443)",0.0,1
108,"('123.30.134.134', 443)","('31.13.68.35', 443)",0.0,1
109,"('123.30.134.134', 443)","('139.99.60.74', 443)",0.0,1
110,"('74.125.24.155', 443)","('103.90.220.76', 443)",0.0,1
111,"('74.125.130.95', 443)","('103.90.220.76', 443)",0.0,1
112,"('103.90.220.90', 443)","('139.99.60.74', 443)",0.0,1
113,"('103.90.220.90', 443)","('31.13.68.35', 443)",0.0,1
114,"('74.125.24.155', 443)","('123.30.134.134', 443)",0.0,1
115,"('172.217.194.156', 443)","('103.90.220.76', 443)",0.0,1
116,"('172.253.118.156', 443)","('123.30.134.134', 443)",0.0,1
117,"('74.125.24.132', 443)","('103.90.220.76', 443)",0.0,1
118,"('172.217.194.156', 443)","('123.30.134.134', 443)",0.0,1
119,"('31.13.68.35', 443)","('103.90.220.76', 443)",0.0,1
120,"('139.99.60.74', 443)","('123.30.134.3', 443)",1.0,2
121,"('103.90.220.76', 443)","('139.99.60.74', 443)",1.0,2
122,"('103.90.220.76', 443)","('123.30.134.3', 443)",1.0,2
123,"('103.90.220.76', 443)","('203.113.183.145', 443)",0.6666666666666666,2
