,source,target,weight,graph_id
0,"('142.250.82.25', 19305)","('172.217.161.170', 443)",1.0,1
1,"('172.217.161.170', 443)","('108.177.125.127', 19302)",0.7,1
2,"('142.250.82.25', 19305)","('108.177.125.127', 19302)",0.7,1
3,"('142.250.82.25', 19305)","('74.125.204.127', 19302)",0.6666666666666666,1
4,"('172.217.161.170', 443)","('74.125.204.127', 19302)",0.6666666666666666,1
5,"('108.177.125.127', 19302)","('74.125.204.127', 19302)",0.36666666666666664,1
6,"('142.250.82.25', 19305)","('172.217.161.138', 443)",0.3333333333333333,1
7,"('74.125.204.127', 19302)","('172.217.161.138', 443)",0.3333333333333333,1
8,"('172.217.161.170', 443)","('172.217.161.138', 443)",0.3333333333333333,1
9,"('142.250.82.25', 19305)","('216.58.220.202', 443)",0.26666666666666666,1
10,"('108.177.125.127', 19302)","('216.58.220.202', 443)",0.26666666666666666,1
11,"('172.217.161.170', 443)","('216.58.220.202', 443)",0.26666666666666666,1
12,"('74.125.204.127', 19302)","('142.250.82.25', 443)",0.16666666666666666,1
13,"('108.177.125.127', 19302)","('172.217.161.138', 443)",0.16666666666666666,1
14,"('108.177.125.127', 19302)","('142.250.82.25', 443)",0.16666666666666666,1
15,"('172.217.161.170', 443)","('142.250.82.25', 443)",0.16666666666666666,1
16,"('142.250.82.25', 19305)","('142.250.82.25', 443)",0.16666666666666666,1
17,"('172.217.161.170', 443)","('142.250.66.138', 443)",0.13333333333333333,1
18,"('74.125.204.127', 19302)","('142.250.66.138', 443)",0.13333333333333333,1
19,"('142.250.82.25', 19305)","('142.250.66.138', 443)",0.13333333333333333,1
20,"('172.217.161.138', 443)","('142.250.82.25', 443)",0.1,1
21,"('142.250.66.138', 443)","('172.217.161.138', 443)",0.06666666666666667,1
22,"('172.217.161.170', 443)","('108.177.97.188', 5228)",0.03333333333333333,1
23,"('108.177.125.127', 19302)","('142.250.66.138', 443)",0.03333333333333333,1
24,"('74.125.204.127', 19302)","('108.177.97.188', 5228)",0.03333333333333333,1
25,"('74.125.204.127', 19302)","('216.58.220.202', 443)",0.03333333333333333,1
26,"('142.250.82.25', 19305)","('108.177.97.188', 5228)",0.03333333333333333,1
27,"('108.177.125.127', 19302)","('108.177.97.188', 5228)",0.0,1
28,"('142.250.66.138', 443)","('142.250.82.25', 443)",0.0,1
29,"('142.250.66.138', 443)","('216.58.220.202', 443)",0.0,1
30,"('142.250.66.138', 443)","('108.177.97.188', 5228)",0.0,1
31,"('172.217.161.138', 443)","('216.58.220.202', 443)",0.0,1
32,"('172.217.161.138', 443)","('108.177.97.188', 5228)",0.0,1
33,"('142.250.82.25', 443)","('216.58.220.202', 443)",0.0,1
34,"('142.250.82.25', 443)","('108.177.97.188', 5228)",0.0,1
35,"('216.58.220.202', 443)","('108.177.97.188', 5228)",0.0,1
36,"('216.58.199.2', 443)","('172.217.25.2', 443)",1.0,2
37,"('216.58.199.2', 443)","('172.217.163.238', 443)",0.8,2
38,"('172.217.163.238', 443)","('172.217.25.2', 443)",0.8,2
39,"('172.217.25.2', 443)","('142.250.199.74', 443)",0.6,2
40,"('216.58.197.110', 443)","('172.217.24.194', 443)",0.4,2
41,"('172.217.163.238', 443)","('142.250.66.54', 443)",0.4,2
42,"('172.217.163.238', 443)","('142.250.66.130', 443)",0.4,2
43,"('142.250.66.130', 443)","('142.250.66.54', 443)",0.4,2
44,"('216.58.199.2', 443)","('142.250.199.74', 443)",0.4,2
45,"('216.58.199.2', 443)","('142.250.66.66', 443)",0.4,2
46,"('216.58.197.110', 443)","('142.250.204.86', 443)",0.2,2
47,"('172.217.163.238', 443)","('142.250.199.74', 443)",0.2,2
48,"('216.58.199.2', 443)","('172.217.24.194', 443)",0.2,2
49,"('172.217.25.2', 443)","('113.171.216.205', 443)",0.2,2
50,"('216.58.197.110', 443)","('142.250.66.66', 443)",0.2,2
51,"('172.217.25.2', 443)","('142.250.199.78', 443)",0.2,2
52,"('216.58.199.2', 443)","('216.58.197.110', 443)",0.2,2
53,"('172.217.24.194', 443)","('142.250.66.66', 443)",0.2,2
54,"('142.250.199.74', 443)","('113.171.216.205', 443)",0.2,2
55,"('142.250.199.74', 443)","('142.250.199.78', 443)",0.2,2
56,"('172.217.24.194', 443)","('142.250.204.86', 443)",0.2,2
57,"('113.171.216.205', 443)","('142.250.199.78', 443)",0.2,2
58,"('216.58.199.2', 443)","('142.250.199.78', 443)",0.2,2
59,"('216.58.199.2', 443)","('113.171.216.205', 443)",0.2,2
60,"('142.250.66.130', 443)","('113.171.216.205', 443)",0.0,2
61,"('142.250.66.130', 443)","('142.250.199.78', 443)",0.0,2
62,"('142.250.66.66', 443)","('142.250.199.78', 443)",0.0,2
63,"('142.250.66.130', 443)","('142.250.204.86', 443)",0.0,2
64,"('142.250.66.130', 443)","('142.250.199.74', 443)",0.0,2
65,"('142.250.66.66', 443)","('142.250.66.54', 443)",0.0,2
66,"('142.250.66.66', 443)","('142.250.199.74', 443)",0.0,2
67,"('142.250.66.66', 443)","('142.250.204.86', 443)",0.0,2
68,"('142.250.66.66', 443)","('113.171.216.205', 443)",0.0,2
69,"('142.250.66.54', 443)","('142.250.199.74', 443)",0.0,2
70,"('142.250.204.86', 443)","('142.250.199.78', 443)",0.0,2
71,"('142.250.204.86', 443)","('113.171.216.205', 443)",0.0,2
72,"('142.250.199.74', 443)","('142.250.204.86', 443)",0.0,2
73,"('142.250.66.130', 443)","('142.250.66.66', 443)",0.0,2
74,"('142.250.66.54', 443)","('142.250.199.78', 443)",0.0,2
75,"('142.250.66.54', 443)","('113.171.216.205', 443)",0.0,2
76,"('142.250.66.54', 443)","('142.250.204.86', 443)",0.0,2
77,"('172.217.163.238', 443)","('142.250.66.66', 443)",0.0,2
78,"('216.58.197.110', 443)","('172.217.25.2', 443)",0.0,2
79,"('172.217.163.238', 443)","('142.250.199.78', 443)",0.0,2
80,"('172.217.163.238', 443)","('113.171.216.205', 443)",0.0,2
81,"('172.217.163.238', 443)","('142.250.204.86', 443)",0.0,2
82,"('172.217.163.238', 443)","('172.217.24.194', 443)",0.0,2
83,"('216.58.197.110', 443)","('142.250.66.54', 443)",0.0,2
