,source,target,weight,graph_id
0,"('35.186.195.157', 443)","('35.197.139.39', 443)",1.0,1
1,"('34.107.168.200', 443)","('35.197.139.39', 443)",0.75,1
2,"('34.107.168.200', 443)","('35.186.195.157', 443)",0.625,1
3,"('103.90.220.91', 443)","('35.197.139.39', 443)",0.5,1
4,"('103.90.220.87', 443)","('35.197.139.39', 443)",0.5,1
5,"('103.90.220.87', 443)","('35.186.195.157', 443)",0.5,1
6,"('103.90.220.76', 443)","('35.197.139.39', 443)",0.375,1
7,"('103.90.220.87', 443)","('34.107.168.200', 443)",0.375,1
8,"('35.186.195.157', 443)","('142.250.66.74', 443)",0.25,1
9,"('35.197.139.39', 443)","('157.240.199.17', 443)",0.25,1
10,"('35.186.195.157', 443)","('44.238.7.162', 443)",0.25,1
11,"('35.197.139.39', 443)","('108.168.193.183', 443)",0.25,1
12,"('35.197.139.39', 443)","('104.21.13.158', 443)",0.25,1
13,"('103.90.220.76', 443)","('35.186.195.157', 443)",0.25,1
14,"('103.90.220.87', 443)","('103.90.220.76', 443)",0.25,1
15,"('103.90.220.76', 443)","('34.107.168.200', 443)",0.25,1
16,"('35.197.139.39', 443)","('44.238.7.162', 443)",0.25,1
17,"('35.197.139.39', 443)","('142.250.66.74', 443)",0.25,1
18,"('108.168.193.183', 443)","('104.21.13.158', 443)",0.25,1
19,"('103.90.220.91', 443)","('104.21.13.158', 443)",0.25,1
20,"('103.90.220.91', 443)","('108.168.193.183', 443)",0.25,1
21,"('203.162.81.184', 443)","('13.226.234.30', 443)",0.25,1
22,"('103.90.220.91', 443)","('34.107.168.200', 443)",0.25,1
23,"('103.90.220.91', 443)","('35.186.195.157', 443)",0.25,1
24,"('34.107.168.200', 443)","('13.226.234.30', 443)",0.125,1
25,"('109.206.162.121', 443)","('104.21.13.158', 443)",0.125,1
26,"('35.186.195.157', 443)","('108.168.193.183', 443)",0.125,1
27,"('35.186.195.157', 443)","('172.255.6.55', 443)",0.125,1
28,"('35.186.195.157', 443)","('142.250.204.142', 443)",0.125,1
29,"('34.107.168.200', 443)","('172.255.6.55', 443)",0.125,1
30,"('34.107.168.200', 443)","('44.238.7.162', 443)",0.125,1
31,"('34.107.168.200', 443)","('104.21.87.180', 443)",0.125,1
32,"('34.107.168.200', 443)","('108.168.193.183', 443)",0.125,1
33,"('34.107.168.200', 443)","('104.21.13.158', 443)",0.125,1
34,"('34.107.168.200', 443)","('109.206.162.121', 443)",0.125,1
35,"('34.107.168.200', 443)","('142.250.204.142', 443)",0.125,1
36,"('34.107.168.200', 443)","('157.240.199.17', 443)",0.125,1
37,"('35.186.195.157', 443)","('104.21.13.158', 443)",0.125,1
38,"('35.186.195.157', 443)","('109.206.162.121', 443)",0.125,1
39,"('35.197.139.39', 443)","('148.78.35.15', 443)",0.125,1
40,"('172.255.6.55', 443)","('108.168.193.183', 443)",0.125,1
41,"('142.250.204.142', 443)","('13.226.234.30', 443)",0.125,1
42,"('172.255.6.55', 443)","('104.21.87.180', 443)",0.125,1
43,"('108.168.193.183', 443)","('109.206.162.121', 443)",0.125,1
44,"('35.197.139.39', 443)","('13.226.234.30', 443)",0.125,1
45,"('35.197.139.39', 443)","('142.250.204.138', 443)",0.125,1
46,"('35.197.139.39', 443)","('104.21.87.180', 443)",0.125,1
47,"('35.197.139.39', 443)","('109.206.162.121', 443)",0.125,1
48,"('108.168.193.183', 443)","('104.21.87.180', 443)",0.125,1
49,"('35.197.139.39', 443)","('172.255.6.55', 443)",0.125,1
50,"('35.197.139.39', 443)","('142.250.204.142', 443)",0.125,1
51,"('172.255.6.55', 443)","('104.21.13.158', 443)",0.125,1
52,"('35.186.195.157', 443)","('13.226.234.30', 443)",0.125,1
53,"('35.186.195.157', 443)","('142.250.204.138', 443)",0.125,1
54,"('35.186.195.157', 443)","('104.21.87.180', 443)",0.125,1
55,"('35.186.195.157', 443)","('148.78.35.15', 443)",0.125,1
56,"('109.206.162.121', 443)","('104.21.87.180', 443)",0.125,1
57,"('172.255.6.55', 443)","('109.206.162.121', 443)",0.125,1
58,"('103.90.220.87', 443)","('44.238.7.162', 443)",0.125,1
59,"('103.90.220.76', 443)","('142.250.66.74', 443)",0.125,1
60,"('148.78.35.15', 443)","('142.250.66.74', 443)",0.125,1
61,"('103.90.220.87', 443)","('142.250.66.74', 443)",0.125,1
62,"('103.90.220.91', 443)","('13.226.234.30', 443)",0.125,1
63,"('148.78.35.15', 443)","('44.238.7.162', 443)",0.125,1
64,"('103.90.220.91', 443)","('104.21.87.180', 443)",0.125,1
65,"('103.90.220.91', 443)","('157.240.199.17', 443)",0.125,1
66,"('44.238.7.162', 443)","('142.250.66.74', 443)",0.125,1
67,"('103.90.220.91', 443)","('109.206.162.121', 443)",0.125,1
68,"('104.21.13.158', 443)","('104.21.87.180', 443)",0.125,1
69,"('103.90.220.76', 443)","('157.240.199.17', 443)",0.125,1
70,"('103.90.220.91', 443)","('142.250.204.142', 443)",0.125,1
71,"('203.162.81.184', 443)","('35.186.195.157', 443)",0.125,1
72,"('203.162.81.184', 443)","('35.197.139.39', 443)",0.125,1
73,"('103.90.220.91', 443)","('172.255.6.55', 443)",0.125,1
74,"('203.162.81.184', 443)","('142.250.204.142', 443)",0.125,1
75,"('203.162.81.184', 443)","('34.107.168.200', 443)",0.125,1
