,source,target,weight,graph_id
0,"('74.125.24.132', 443)","('104.21.11.26', 443)",1.0,1
1,"('74.125.24.132', 443)","('157.240.7.35', 443)",0.16666666666666666,1
2,"('104.21.11.26', 443)","('157.240.7.35', 443)",0.0,1
3,"('104.18.7.22', 80)","('74.125.24.106', 443)",,2
4,"('104.18.7.22', 80)","('172.217.194.95', 443)",,2
5,"('104.18.7.22', 80)","('172.217.194.154', 443)",,2
6,"('104.18.7.22', 80)","('74.125.200.94', 443)",,2
7,"('74.125.24.106', 443)","('172.217.194.95', 443)",,2
8,"('74.125.24.106', 443)","('172.217.194.154', 443)",,2
9,"('74.125.24.106', 443)","('74.125.200.94', 443)",,2
10,"('172.217.194.95', 443)","('172.217.194.154', 443)",,2
11,"('172.217.194.95', 443)","('74.125.200.94', 443)",,2
12,"('172.217.194.154', 443)","('74.125.200.94', 443)",,2
13,"('13.227.255.105', 443)","('13.227.255.64', 443)",1.0,3
14,"('104.21.84.16', 443)","('172.217.194.100', 443)",1.0,3
15,"('13.227.255.105', 443)","('172.217.194.95', 443)",1.0,3
16,"('13.227.255.64', 443)","('172.217.194.95', 443)",1.0,3
17,"('13.227.255.105', 443)","('172.217.194.100', 443)",0.0,3
18,"('13.227.255.64', 443)","('172.217.194.100', 443)",0.0,3
19,"('104.21.84.16', 443)","('13.227.255.105', 443)",0.0,3
20,"('104.21.84.16', 443)","('13.227.255.64', 443)",0.0,3
21,"('104.21.84.16', 443)","('172.217.194.95', 443)",0.0,3
22,"('172.217.194.100', 443)","('172.217.194.95', 443)",0.0,3
23,"('104.21.76.118', 443)","('172.217.194.95', 443)",1.0,4
24,"('104.21.76.118', 443)","('157.240.7.35', 443)",1.0,4
25,"('104.21.76.118', 443)","('52.220.193.58', 5229)",1.0,4
26,"('172.217.194.95', 443)","('74.125.24.95', 443)",1.0,4
27,"('172.217.194.95', 443)","('74.125.24.113', 443)",1.0,4
28,"('172.217.194.95', 443)","('74.125.68.95', 443)",1.0,4
